name,artist,id,added_at,added_by
Portuguese Knife Fight,Cage The Elephant,01T0Kq5YOIRF9BQRXJsyfe,2018-10-02T17:33:26Z,1250869163
Got No Money,FIDLAR,68XRuXk4WAs52LkKhaUDMd,2018-10-02T18:22:28Z,1250869163
Eye on You,Sugar Candy Mountain,7kfGRcpwkvyjxBeadZuKNK,2018-10-03T18:19:32Z,1250869163
Broken Bricks,The White Stripes,5iAZIoZRKqcQbFhdkKgzeL,2018-10-03T19:06:28Z,1250869163
Jamz,SALES,2uhkEKrmiFDayYPhJwR9zm,2018-10-17T01:48:56Z,1250869163
I Hate the Weekend,Tacocat,2lCStc28NuNBBIH4pLyYtb,2018-10-17T14:29:07Z,1250869163
You're Mine,The Black Angels,7b2tIkD28OQvu6iaYAs9tc,2018-10-22T15:20:08Z,1250869163
Down Low,Shark?,3KzuZ1Af8JQHXzugJBzXDD,2018-10-22T15:27:03Z,1250869163
Plimsoll Punks,Alvvays,6XmOUsOiaIXZ16izZtkW5m,2018-10-25T15:02:28Z,1250869163
Burn the Stake,Goat Girl,4sxBPV3t6x9DTbK6qjnkw8,2018-10-31T17:18:29Z,1250869163
Asking 4 a Friend,Anna Burch,5tEvaOWKCMeGIaObPxV51S,2018-10-31T17:23:30Z,1250869163
Sea Hearts,Honeyblood,4gCKPSQqGXVCRztH22EYa7,2018-10-31T17:30:56Z,1250869163
Ready for the Magic,Honeyblood,6w9YH7FJRBXCCaUP0L8aVI,2018-10-31T18:59:03Z,1250869163
It Is Not Meant To Be,Tame Impala,67PE7PvEYWXd2Ct6TBB2Ax,2018-11-07T01:30:29Z,1250869163
Never Again,Royal Headache,6tP1a9Zwu2E0xitNx0UjlA,2018-11-10T16:59:50Z,1250869163
Different Now,Chastity Belt,3FRXQfVBPe9UGyS12p3bx7,2018-11-18T17:38:07Z,1250869163
Joke,Chastity Belt,2sOFb3iokT8caudADc3ZnN,2018-11-18T17:38:18Z,1250869163
Dull,Chastity Belt,1RFfkBxhCGm1n5NN1hIwa9,2018-11-18T17:38:30Z,1250869163
Holy Toledo,Vundabar,7vlX33qkhVUSMUe0wpTOyc,2018-11-20T19:06:07Z,1250869163
Slow Slow Tune,My Morning Jacket,4CTdTElgjDJC2R0v3n30sp,2018-11-22T12:46:24Z,1250869163
Interstate,Big Thief,6UxZ8ZzBpqloz4lqP1uESu,2018-12-02T17:17:28Z,1250869163
Pat’s Trick,Helium,54w5UPmlp7pgQfQUpdk9mD,2018-12-02T23:56:16Z,1250869163
Radio,Spissy,47mAiKhmnkY9dJ2GUW15Rk,2018-12-06T02:21:32Z,1250869163
Lysander,Heaters,2pDaBCXkGoWXnoErKezMte,2018-12-06T18:31:00Z,1250869163
Russian Doll,Jealous of the Birds,581QOI2U9YqzuXW4qpxbG2,2018-12-06T18:34:21Z,1250869163
Buddy,The Orwells,7qlq1Pmc9Yn9CZQ0CP85K9,2018-12-14T18:41:41Z,1250869163
The Less I Know The Better,Tame Impala,6K4t31amVTZDgR3sKmwUJJ,2018-12-14T18:49:26Z,1250869163
sofa song,Annabel Allum,17hdtFHSPX6EVVdBWkaZrA,2018-12-15T15:28:46Z,1250869163
Alone Too,Nanami Ozone,23aiWGwfx8uzilqtH5UneU,2019-01-14T15:57:15Z,1250869163
Pennyroyal Tea,Nirvana,1dpD3wS9fP60ssHOLMkVE2,2019-01-17T22:35:50Z,1250869163
Love You All the Time,La Lenguas,71hg071wJ4B8kBcNy7lGru,2019-01-21T18:40:17Z,1250869163
Always Forever,Cults,2enPRFda84VE2wtI8c86Uf,2019-02-13T19:47:23Z,1250869163
Young Blood,The Districts,2zRKPKF78qFoG0c4R6KNlG,2019-02-18T16:46:30Z,1250869163
Graduate and Congratulate,Stove,7zO3wR5Llsiy32zA6H63tM,2019-02-18T17:57:49Z,1250869163
Big Sis,SALES,0ARp9mXXpPflIwehy25kCa,2019-02-18T18:07:08Z,1250869163
Certain Frantic Quality,Tomorrows Tulips,3gqfXBPDRtMUymciTXZWvd,2019-02-18T21:20:27Z,1250869163
You Love Me in My Dreams,"Ariel Days, Alfie Templeman",5Y1m6BuS6ruodSNEF8vt8n,2019-02-18T21:26:41Z,1250869163
Shark Smile - Edit,Big Thief,4rCrSoFxqRFmnHQyFGlkbA,2019-02-19T02:00:43Z,1250869163
Him and Her,FUR,1xmcRbTwvOyrh3UA6C0Hzs,2019-02-19T21:36:27Z,1250869163
Out Worn,Soccer Mommy,0Bbtx1P8AXpCF3PH8Hul8N,2019-03-05T20:44:10Z,1250869163
Perth Traumatic Stress Disorder,Alex Lahey,5vVpjKKKjw7HurX28pup9a,2019-03-05T20:46:36Z,1250869163
Stoned and Starving,Parquet Courts,1PxlmkIIR0SAYNKNu1YrXq,2019-03-07T22:33:33Z,1250869163
TenTwentyTen,Generationals,5v6fwkgHeF0N32LmEoQyQB,2019-03-12T14:45:20Z,1250869163
Slow Dance II,Naked Giants,1VdTDxpoYvKIALowR8Bxdo,2019-03-12T15:19:17Z,1250869163
Flying Golem,Wand,0ozUcqP5WEqFsuBHoeE1AI,2019-03-14T21:25:59Z,1250869163
"Young Lady, You're Scaring Me",Ron Gallo,6PtIXICwmoxCgLjw2zApDs,2019-04-26T23:39:59Z,1250869163
Girlfriend,Ty Segall,5vEE1d5gkv3pgfZyppLeX8,2019-05-02T16:00:33Z,1250869163
No Fear of Hellfire,Nap Eyes,1ImS7sPN8txtFVRsHojfh4,2019-05-08T19:36:33Z,1250869163
Dislexia ou Transe,Boogarins,1Cqj7F7Y7WLCkLpfAcge9Q,2019-05-10T19:15:37Z,1250869163
A Teenager In Love,The Regrettes,1QWxRHboWUDHGlrPujYUpk,2019-05-10T20:08:27Z,1250869163
I'm Not Making out With You,Surf Curse,6E9ab6fNK5D18BDJT8ojDs,2019-05-10T21:08:19Z,1250869163
Greenland,Vundabar,5jhKUd7znWRTtbtSNP8pRy,2019-05-10T21:24:34Z,1250869163
Green Eyes,Wavves,1iMOLNyzKtIMucwZzQSjZi,2019-05-10T21:29:45Z,1250869163
Make Me Wanna Die,White Reaper,6dguAA4PjIXwAUctEdD7PP,2019-05-10T21:34:15Z,1250869163
February,Beach Bunny,1PkZlo4ZINrcGCFZGaN9ts,2019-05-10T22:02:26Z,1250869163
Giant,Nebula,5VrdPVTtAqvKuZ8TKPrBYc,2019-05-12T22:49:20Z,1250869163
Stay in My Corner,The Arcs,3zobfMEipF81bJfPVp1h09,2019-05-21T15:44:09Z,1250869163
Carousel Ride,Rubblebucket,0PFVZNMRc3Z8TC3BVn2Dln,2019-06-24T14:21:37Z,1250869163
She's Rolling,Parquet Courts,7LMXvlelnVOwn1qpROpR13,2019-09-05T04:50:20Z,1250869163
She Plays Bass,beabadoobee,52zzYSu7RUsSFn8cZlVjWp,2019-11-24T22:56:42Z,1250869163
Ranch Style Home,Strange Ranger,1jEmI0MAZfTzqWxwXQhMmh,2019-12-03T19:28:53Z,1250869163
The Way the Wind Whips,Blac Rabbit,4nf3NsPcr9Gy0qg9Fsiu4M,2020-03-30T21:44:46Z,1250869163
The Singer,Ty Segall,397B7DNRh8RwGGnSH02hfZ,2020-03-30T22:13:24Z,1250869163
Gelatin Mode,Post Animal,7pEDJ91Czg5TJUcLsb1sZC,2020-03-30T22:20:33Z,1250869163
Waiting Around For Grace,Pond,1S7rX5dnPYrlMCJ3DBvlJn,2020-03-30T22:25:17Z,1250869163
Work This Time,King Gizzard & The Lizard Wizard,3VDRXEOQDjBsQyzbFs1qGa,2020-04-01T18:31:29Z,1250869163
Fuckabout,Drenge,2sOzuxmumwnWPqqmswGT9V,2020-05-04T21:52:20Z,1250869163
Grave Architecture,Pavement,71m8TLglSP4Naj0CVPd9pc,2020-05-04T21:54:27Z,1250869163
Slop,Forth Wanderers,4cD4f7qpZXuhlVolO59iMf,2020-05-11T18:11:48Z,1250869163
Fishbelly 86 Onions,All Them Witches,6LpUwWHCyzdhJugFeByaTO,2020-05-11T18:20:23Z,1250869163
Little Death,The Beths,0h0XbxeaGfIoVOY7NLGqGR,2021-09-06T20:27:38Z,1250869163
Pony Car Dream,Bark of Ash,5aMJqllNJOTeMjV1xR2sCV,2022-09-23T05:07:02Z,1250869163
Tom Tom,Holy Fuck,0URTV00bjGHrbuGPk5ZDw6,2023-01-26T23:41:55Z,1250869163
Sunset Eyes,Texxcoco,5cr0IWF72To2HWEPBpPuPK,2023-06-02T18:00:47Z,1250869163
