name,artist,id,added_at,added_by,length_seconds
Believe,"Goldaine, Tropical Tide",4WqqTwMIpse855RQ34YfLO,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,148
Too Well,"Lane Boy, JeLa",0UDBmHqUb2tAmC4WLUdCOi,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,138
Stay,"Sunwaves, Summer Vibes",6ETFXT57EUUTUt3jiJ3FgV,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,212
Astronaut,Horizon Blue,3WYgESGKl0kqUApiP0tU5J,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,130
Chase The Sun,Braaten,289XxGHISsYwgYCwIuE4Ag,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,167
Hold On Tight,"Nate VanDeusen, Iaco",03bihVrDQlgzYYOgKUib7t,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,146
"Blood, Sweat & Tears","DALEXO, Alp Atesoglu, Moise",1ObvYc0hMBfJqkakrLzNuX,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,150
Aloha,"Møme, Merryn Jeann",7IfOWyh4jTfkcGVrXKVNq0,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,218
Don't You Forget,"Eneko Artola, NSH",0hiaru68mN9eHiKKLwl60e,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,154
Dancing On My Own - Tiësto Remix,"Calum Scott, Tiësto",2EHVjRFRSsXQaHAsys74Us,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,222
Endless Road,NSH,2PDt4VyVtKJMjsMoV6v0pf,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,163
i'm so tired...,Daniel Santoro,7FamXhIzUQfZksaeBVLyxg,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,161
Over You,"Pierse, Markvard, Summer Vibes",5HJMsV1poOhFaoW8uCx8s5,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,165
Boulevard of Broken Dreams,"Sunday, SITHEA, Velvety",2gBcHHTMTuh0BPgDl8WpAK,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,121
Hide,"DT James, Patrick Lite",6Du1cWg2xeDWk3tvuQ0FL6,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,144
I Still Haven't Found What I'm Looking For,"Braaten, Tom Bailey",3pw1KI6SAeZoRrcNEAmDQf,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,207
Roam,"Friends & I, Aexcit",3yOUn3uZbNOyG4odJl50FS,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,147
