name,artist,id,added_at,added_by
The Logical Song - Remastered 2010,Supertramp,6mHOcVtsHLMuesJkswc0GZ,2021-02-11T17:07:48Z,goobz24
Breakfast In America - 2010 Remastered,Supertramp,4a5pNRjwmzYQuEY1E7O6pj,2021-02-11T17:07:53Z,goobz24
Me and Julio Down by the Schoolyard,Paul Simon,6vxHp3CDNo0afgKGp2yi1E,2021-09-13T23:38:54Z,goobz24
Hip To Be Square,Huey Lewis & The News,648BMGrt98kUbLo24A4vgj,2021-09-13T23:30:28Z,goobz24
Give A Little Bit,Supertramp,6XUHsYE38CEbYunT983O9G,2021-02-11T17:08:00Z,goobz24
Ramblin' Man,Allman Brothers Band,5cfYurP1XKldMBtvBBJiTs,2021-09-13T23:38:52Z,goobz24
Barracuda,Heart,4KfSdst7rW39C0sfhArdrz,2021-02-11T17:08:27Z,goobz24
Crazy On You,Heart,5zH710lFSLtkHbMkslLDjR,2021-02-11T17:08:32Z,goobz24
Dance the Night Away - 2015 Remaster,Van Halen,4RS9PmtHQe7I0o5fEeweOY,2021-09-13T23:38:51Z,goobz24
Magic Man,Heart,4sUlsy0tPv9n5nqrqeA0lE,2021-02-11T17:08:35Z,goobz24
Dreams - 2004 Remaster,Fleetwood Mac,0ofHAoxe9vBkTCp2UQIavz,2021-02-11T17:08:46Z,goobz24
You Can't Always Get What You Want,The Rolling Stones,6lFZbCc7pn6Lme1NP7qQqQ,2021-09-13T23:38:50Z,goobz24
The Chain - 2004 Remaster,Fleetwood Mac,5e9TFTbltYBg2xThimr0rU,2021-02-11T17:08:49Z,goobz24
25 or 6 to 4 - 2002 Remaster,Chicago,7GqIDx2QVGOpd4r1fZaUUW,2021-09-13T23:31:16Z,goobz24
I Want You to Want Me,Cheap Trick,1JkZg3eMQTmTn93E8Yd3UL,2021-09-13T23:38:48Z,goobz24
Landslide,Fleetwood Mac,5ihS6UUlyQAfmp48eSkxuQ,2021-02-11T17:08:54Z,goobz24
Go Your Own Way - 2004 Remaster,Fleetwood Mac,4xh7W7tlNMIczFhupCPniY,2021-02-11T17:08:57Z,goobz24
Running on Empty,Jackson Browne,6aqm56xP40foYBBtAWWrnY,2021-09-13T23:38:46Z,goobz24
Learning To Fly,Tom Petty and the Heartbreakers,17S4XrLvF5jlGvGCJHgF51,2021-09-13T23:31:27Z,goobz24
Gold Digger,"Kanye West, Jamie Foxx",1PS1QMdUqOal0ai3Gt7sDQ,2021-02-11T17:09:55Z,goobz24
Don't Stop Me Now - Remastered 2011,Queen,7hQJA50XrCWABAu5v6QZ4i,2021-02-11T17:10:50Z,goobz24
A Little Less Conversation,Elvis Presley,47y8hRlWLEJ4VafE6LMjEZ,2021-09-13T23:32:01Z,goobz24
Another One Bites The Dust - Remastered 2011,Queen,57JVGBtBLCfHw2muk5416J,2021-02-11T17:10:54Z,goobz24
Under Pressure - Remastered 2011,"Queen, David Bowie",11IzgLRXV7Cgek3tEgGgjw,2021-02-11T17:10:58Z,goobz24
We Will Rock You - Remastered 2011,Queen,54flyrjcdnQdco7300avMJ,2021-02-11T17:11:07Z,goobz24
We Are The Champions - Remastered 2011,Queen,7ccI9cStQbQdystvc6TvxD,2021-02-11T17:11:40Z,goobz24
Once in a Lifetime - 2005 Remaster,Talking Heads,38Ngied9rBORlAbLYNCl4k,2021-09-13T23:32:15Z,goobz24
Any Way You Want It,Journey,71SvEDmsOwIWw1IozsZoMA,2021-02-11T17:12:34Z,goobz24
We Built This City,Starship,6OnfBiiSc9RGKiBKKtZXgQ,2021-02-11T17:12:36Z,goobz24
I Saw Her Standing There - Remastered 2009,The Beatles,3KiexfmhxHvG5IgAElmTkd,2021-09-13T23:32:19Z,goobz24
Stuck In The Middle With You,Stealers Wheel,3Vby4nGmtbDo7HDJamOWkT,2021-02-11T17:12:59Z,goobz24
Centerfold,The J. Geils Band,1ynmMEK1fkyiZ6Z6F3ThEt,2021-02-11T17:13:00Z,goobz24
With A Little Help From My Friends - Remastered 2009,The Beatles,2RnPATK99oGOZygnD2GTO6,2021-09-13T23:32:21Z,goobz24
It's Still Rock and Roll to Me,Billy Joel,64UioB4Nmwgn2f4cbIpAkl,2021-02-11T17:13:01Z,goobz24
Piano Man,Billy Joel,70C4NyhjD5OZUMzvWZ3njJ,2021-02-11T17:13:02Z,goobz24
Hard To Handle,The Black Crowes,05NYcsjJwOYq4jIiKPVj9p,2021-09-13T23:32:26Z,goobz24
My Life,Billy Joel,4ZoBC5MhSEzuknIgAkBaoT,2021-02-11T17:13:03Z,goobz24
Uptown Girl,Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,2021-02-11T17:13:10Z,goobz24
"Fun, Fun, Fun (Mono)",The Beach Boys,5L0L3RyON6g8avnI20uubN,2021-09-13T23:32:29Z,goobz24
Dancing In the Dark,Bruce Springsteen,7FwBtcecmlpc1sLySPXeGE,2021-02-11T17:13:10Z,goobz24
You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,0HOrDVS349XFcpCYsO2hAP,2021-02-11T17:13:14Z,goobz24
"I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",Cheap Trick,6TBJCwgdhwkzjpSjdqJUHC,2021-02-11T17:13:38Z,goobz24
Cecilia,Simon & Garfunkel,6QhXQOpyYvbpdbyjgAqKdY,2021-02-11T17:14:09Z,goobz24
Rio - 2009 Remaster,Duran Duran,43eBgYRTmu5BJnCJDBU5Hb,2021-09-13T23:33:21Z,goobz24
Cold as Ice,Foreigner,7vidktgNZFQylTgH1GEnMs,2021-02-11T17:14:10Z,goobz24
Every Little Thing She Does Is Magic,The Police,44aTAUBF0g6sMkMNE8I5kd,2021-02-11T17:14:14Z,goobz24
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,3gdewACMIVMEWVbyb8O9sY,2021-02-11T17:14:20Z,goobz24
Live And Let Die - 2018 Remaster,Wings,0VV8wkOM4w78A2OHZOTzNP,2021-02-11T17:14:21Z,goobz24
Start Me Up - Remastered 2009,The Rolling Stones,7HKez549fwJQDzx3zLjHKC,2021-02-11T17:14:24Z,goobz24
Don't Stop Believin',Journey,4bHsxqR3GMrXTxEPLuK5ue,2021-02-11T17:14:25Z,goobz24
Born to Run,Bruce Springsteen,6hTcuIQa0sxrrByu9wTD7s,2021-02-11T17:14:31Z,goobz24
Brown Eyed Girl,Van Morrison,3yrSvpt2l1xhsV9Em88Pul,2021-02-11T17:14:32Z,goobz24
The Boys Are Back In Town,Thin Lizzy,43DeSV93pJPT4lCZaWZ6b1,2021-02-11T17:14:34Z,goobz24
Good Vibrations - Remastered 2001,The Beach Boys,5t9KYe0Fhd5cW6UYT4qP8f,2021-02-11T17:14:49Z,goobz24
Bad Moon Rising,Creedence Clearwater Revival,20OFwXhEXf12DzwXmaV7fj,2021-02-11T17:14:50Z,goobz24
Don't Stand So Close To Me,The Police,5veJDT0MLsLbhYsx42GXUD,2021-02-11T17:14:54Z,goobz24
Born in the U.S.A.,Bruce Springsteen,0dOg1ySSI7NkpAe89Zo0b9,2021-02-11T17:14:58Z,goobz24
Take A Chance On Me,ABBA,5BckPAYcKEJuYs1eV1BHHe,2021-02-11T17:14:59Z,goobz24
Dancing Queen,ABBA,0GjEhVFGZW8afUYGChu3Rr,2021-02-11T17:15:15Z,goobz24
Mamma Mia,ABBA,2TxCwUlqaOH3TIyJqGgR91,2021-02-11T17:15:25Z,goobz24
SOS,ABBA,6yZv0Nl6BXABbXoPVpfF5y,2021-02-11T17:16:28Z,goobz24
The Boys Of Summer,Don Henley,4gvea7UlDkAvsJBPZAd4oB,2021-02-11T17:16:51Z,goobz24
Sweet Home Alabama,Lynyrd Skynyrd,7e89621JPkKaeDSTQ3avtg,2021-02-11T17:16:56Z,goobz24
Blinded By The Light - Single edit,Manfred Mann's Earth Band,3jOBL79jV8RAEBQMSBzBvV,2021-02-11T17:17:00Z,goobz24
The Longest Time,Billy Joel,5DH7nDryMhpixm4G4B7RP9,2021-02-11T17:17:14Z,goobz24
My Best Friend's Girl,The Cars,1SRkKyJ2JjMZgyDWC30zKv,2021-02-11T17:17:17Z,goobz24
Life Is A Highway,Tom Cochrane,7jIFGkTBIK1UwWaEXMW2Nh,2021-02-11T17:17:21Z,goobz24
Old Time Rock & Roll,Bob Seger,5EOoMWIB9iK4ZpcSex9Ec7,2021-02-11T17:17:30Z,goobz24
"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,0iOZM63lendWRTTeKhZBSC,2021-02-11T17:18:21Z,goobz24
Bennie And The Jets - Remastered 2014,Elton John,5Wj1rJnCLpMHdLaxsFtJLs,2021-02-11T17:18:21Z,goobz24
Love Shack,The B-52's,4W4wYHtsrgDiivRASVOINL,2021-02-11T17:18:26Z,goobz24
Jessie's Girl,Rick Springfield,5RsUlxLto4NZbhJpqJbHfN,2021-02-11T17:18:28Z,goobz24
Play That Funky Music,Wild Cherry,5uuJruktM9fMdN9Va0DUMl,2021-02-11T17:18:29Z,goobz24
Wouldn't It Be Nice,The Beach Boys,2Gy7qnDwt8Z3MNxqat4CsK,2021-02-11T17:18:33Z,goobz24
Walk This Way,Aerosmith,5SZ6zX4rOrEQferfFC2MfP,2021-02-11T17:18:39Z,goobz24
Takin' Care Of Business,Bachman-Turner Overdrive,0lzNXoZINVBLHWNIxKxWOo,2021-02-11T17:18:41Z,goobz24
Waterloo,ABBA,3Dy4REq8O09IlgiwuHQ3sk,2021-02-11T17:18:44Z,goobz24
